id,a,b,c,delta
1,0.033501140773296356,1.4313172101974487,1.464880108833313,118.26749420166016
2,0.01731482706964016,1.6427489519119263,4.2178959846496582,121.99880218505859
3,0.06562834233045578,1.3611832857131958,1.2776932716369629,151.2122802734375
4,0.12458478659391403,1.9395843744277954,2.0971014499664307,121.39311218261719
5,0.066075846552848816,1.773600697517395,2.1245448589324951,98.589988708496094
6,0.06736331433057785,1.8474569320678711,2.0270073413848877,45.631649017333984
7,0.1083148866891861,1.0733259916305542,0.55616843700408936,76.741294860839844
8,0.038256421685218811,1.0690916776657104,0.74602299928665161,145.84226989746094
9,0.14843501150608063,1.6019151210784912,1.1318044662475586,133.87042236328125
10,0.55290877819061279,1.6494598388671875,0.082822836935520172,169.98779296875
11,0.08812568336725235,1.6366530656814575,0.83303004503250122,143.47894287109375
12,0.1443544328212738,1.8169355392456055,0.61071217060089111,104.50064086914062
13,0.42049393057823181,1.989253044128418,0.21936450898647308,101.39885711669922
14,0.070105135440826416,1.4883278608322144,0.59816569089889526,45.614719390869141
15,0.15443435311317444,1.7450109720230103,1.0281955003738403,83.235664367675781
16,0.30026620626449585,1.2266854047775269,0.20812138915061951,136.57879638671875
17,0.23008468747138977,1.7482874393463135,0.4754071831703186,139.15740966796875
18,0.073590435087680817,1.2566114664077759,1.1734150648117065,196.85624694824219
19,0.216713547706604,1.3448811769485474,0.16181297600269318,107.55393218994141
20,0.082449622452259064,1.4629230499267578,1.2196375131607056,118.79548645019531
21,0.1492849737405777,0.8514520525932312,0.25282546877861023,197.558349609375
22,0.18891100585460663,1.4689695835113525,0.89382332563400269,195.44076538085938
23,0.046198055148124695,1.948752760887146,2.1305158138275146,198.42039489746094
24,0.055375907570123672,1.7996413707733154,2.1456828117370605,141.86749267578125
25,0.063821136951446533,1.5910309553146362,1.7996311187744141,185.46205139160156
26,0.10595093667507172,1.9535069465637207,2.410198450088501,136.30778503417969
27,0.090815410017967224,1.4722667932510376,1.4798380136489868,147.26162719726562
28,0.044527586549520493,1.9807847738265991,3.8618407249450684,196.28173828125
29,0.49517062306404114,1.5179481506347656,0.11828041076660156,197.95684814453125
30,0.28450766205787659,1.4341764450073242,0.38635352253913879,167.49221801757812
31,0.244095578789711,1.5196964740753174,0.1492563784122467,30.577411651611328
32,0.29861506819725037,1.7237259149551392,0.10443662852048874,108.49024200439453
33,0.051281347870826721,0.85648506879806519,0.23551672697067261,168.86387634277344
34,0.063692249357700348,1.0585230588912964,0.14707376062870026,154.81755065917969
35,0.071751095354557037,1.7171096801757812,1.3321720361709595,30.09117317199707
36,0.17277824878692627,1.6709597110748291,0.94860321283340454,148.19851684570312
37,0.40106704831123352,1.6560289859771729,0.22452059388160706,72.093467712402344
38,0.093435876071453094,1.4404009580612183,1.5678640604019165,191.30534362792969
39,0.045236457139253616,1.1338069438934326,0.74342137575149536,126.26434326171875
40,0.12860780954360962,0.84122991561889648,0.29021698236465454,100.41421508789062
41,0.035669595003128052,1.8105442523956299,1.7210577726364136,121.41463470458984
42,0.31610608100891113,1.7821617126464844,0.20628052949905396,175.69883728027344
43,0.011597618460655212,1.7130526304244995,2.758615255355835,125.58794403076172
44,0.020156443119049072,0.944854736328125,0.58382773399353027,99.019584655761719
45,0.021701473742723465,1.3220182657241821,1.294145941734314,50.182025909423828
46,0.066096186637878418,1.9709775447845459,2.3598341941833496,53.931407928466797
47,0.62496864795684814,1.7095414400100708,0.054417688399553299,152.68185424804688
48,0.25444251298904419,1.431432843208313,0.36065715551376343,112.64054870605469
49,0.014541652984917164,1.8140735626220703,4.0817770957946777,173.38349914550781
50,0.1756778210401535,1.2661716938018799,0.38002568483352661,170.37727355957031
51,0.13880032300949097,1.1438586711883545,0.63626480102539062,133.73741149902344
52,0.10806512087583542,1.38463294506073,1.1739161014556885,146.39337158203125
53,0.49727898836135864,1.2511330842971802,0.062677532434463501,111.55445861816406
54,0.24772223830223083,1.6453163623809814,0.53963702917098999,167.51081848144531
55,0.21819134056568146,0.85046988725662231,0.08063361793756485,41.792861938476562
56,0.13006356358528137,1.8630356788635254,0.8449404239654541,50.251327514648438
57,0.094373241066932678,1.9656985998153687,0.95306622982025146,120.69242858886719
58,0.40656191110610962,1.9743579626083374,0.23080450296401978,159.22447204589844
59,0.59038716554641724,1.5847983360290527,0.027242494747042656,133.38026428222656
60,0.015206435695290565,1.53484046459198,0.6945350170135498,48.884510040283203
61,0.29114118218421936,1.980349063873291,0.32135051488876343,152.60084533691406
62,0.030934667214751244,1.7432255744934082,4.211604118347168,197.8173828125
63,0.33706623315811157,1.5952723026275635,0.20096476376056671,177.70068359375
64,0.45734503865242004,1.9231666326522827,0.11424456536769867,121.55484008789062
65,0.36471113562583923,1.9936579465866089,0.22303277254104614,84.660911560058594
66,0.24517457187175751,1.4201337099075317,0.15881806612014771,194.22120666503906
67,0.074701115489006042,1.3193511962890625,1.1515177488327026,120.85075378417969
68,0.26945704221725464,1.3054441213607788,0.42887189984321594,181.08242797851562
69,0.10578767955303192,1.8201606273651123,0.78835278749465942,131.41893005371094
70,0.03797280415892601,1.885057806968689,3.5901198387145996,188.4586181640625
71,0.26353216171264648,1.5463624000549316,0.49131321907043457,107.63636016845703
72,0.087170444428920746,1.6593542098999023,1.4692542552947998,146.67601013183594
73,0.058392658829689026,1.6448986530303955,0.61489206552505493,73.879287719726562
74,0.050772842019796371,1.668414831161499,1.2059427499771118,81.452865600585938
75,0.20619021356105804,1.1900589466094971,0.022768648341298103,135.43482971191406
76,0.11988311260938644,1.9964629411697388,2.6431441307067871,104.07001495361328
77,0.10617487132549286,1.2635263204574585,0.27639302611351013,172.55548095703125
78,0.082334727048873901,1.4340527057647705,0.2080247700214386,172.58453369140625
79,0.075215235352516174,1.4581317901611328,1.6405138969421387,102.06281280517578
80,0.0727434903383255,1.608421802520752,2.388070821762085,124.76241302490234
81,0.062352832406759262,1.9183478355407715,1.4137570858001709,94.37359619140625
82,0.20221412181854248,1.9202390909194946,0.27223968505859375,86.591781616210938
83,0.22310642898082733,1.7856400012969971,0.24668920040130615,49.60528564453125
84,0.14237990975379944,1.9474183320999146,1.9307402372360229,118.87364196777344
85,0.25162979960441589,1.7574334144592285,0.54167115688323975,51.325336456298828
86,0.33251789212226868,1.6085206270217896,0.073027335107326508,75.390823364257812
87,0.090432144701480865,1.8429749011993408,0.71927672624588013,22.665399551391602
88,0.014514544047415257,1.7727092504501343,3.907177209854126,165.19041442871094
89,0.10911718010902405,1.9948828220367432,1.9748101234436035,184.61137390136719
90,0.12739720940589905,1.6403651237487793,0.54384374618530273,141.16775512695312
91,0.075064495205879211,0.98801100254058838,0.098446056246757507,127.85049438476562
92,0.15781436860561371,1.5787550210952759,0.73069757223129272,169.39544677734375
93,0.2939721941947937,1.8584223985671997,0.4156181812286377,146.55393981933594
94,0.24929787218570709,1.7907763719558716,0.98506844043731689,179.73208618164062
95,0.075265690684318542,1.7427817583084106,1.2022045850753784,118.669189453125
96,0.21578790247440338,1.9144560098648071,0.32603543996810913,174.18739318847656
97,0.13000874221324921,1.9138951301574707,1.7667328119277954,95.5498046875
98,0.092722371220588684,1.9654304981231689,3.0153920650482178,190.64889526367188
99,0.27958482503890991,1.2908561229705811,0.18252596259117126,81.286117553710938
100,0.30375432968139648,1.79416823387146,0.20365235209465027,75.175651550292969
101,0.11672993749380112,0.59876519441604614,0.067142322659492493,102.00846862792969
102,0.095818892121315002,1.259739875793457,0.40787973999977112,180.34934997558594
103,0.091735288500785828,1.3722977638244629,1.2807679176330566,145.32637023925781
104,0.12143256515264511,1.7063052654266357,0.41814601421356201,174.17973327636719
105,0.10304147750139236,1.4336308240890503,0.30346125364303589,92.830665588378906
106,0.24657146632671356,0.88945406675338745,0.15637803077697754,156.03057861328125
107,0.016379490494728088,1.8980796337127686,2.5726358890533447,88.060752868652344
108,0.14400029182434082,1.8030977249145508,1.5613706111907959,131.02000427246094
109,0.063461907207965851,1.8397570848464966,2.6905109882354736,75.274795532226562
110,0.37872794270515442,1.9350814819335938,0.06895001232624054,96.024810791015625
111,0.01030750572681427,1.8459172248840332,3.770524263381958,156.05796813964844
112,0.010197840631008148,1.889087438583374,2.3117754459381104,43.173652648925781
113,0.039755202829837799,1.8376103639602661,2.1215295791625977,153.36410522460938
114,0.12636905908584595,0.52484393119812012,0.021144649013876915,95.487136840820312
115,0.31549710035324097,1.3457224369049072,0.067068904638290405,176.58802795410156
116,0.026782095432281494,1.7145947217941284,3.5404994487762451,184.64643859863281
117,0.11149020493030548,1.7892875671386719,0.75070095062255859,78.144805908203125
118,0.088893875479698181,1.1633293628692627,0.56473290920257568,150.94499206542969
119,0.11524145305156708,0.66133195161819458,0.14889784157276154,118.43993377685547
120,0.12938043475151062,1.1742475032806396,0.55073565244674683,154.53118896484375
121,0.26248171925544739,1.6307704448699951,0.38499748706817627,125.67216491699219
122,0.10956240445375443,1.5390303134918213,0.61715972423553467,125.46388244628906
123,0.42193537950515747,1.8741747140884399,0.24973072111606598,85.69073486328125
124,0.071904003620147705,1.9763613939285278,1.9548671245574951,109.42911529541016
125,0.27198898792266846,1.8570544719696045,0.45037135481834412,179.54994201660156
126,0.039491273462772369,0.77703827619552612,0.10930727422237396,43.610012054443359
127,0.15413197875022888,1.8734818696975708,0.85633242130279541,129.72705078125
128,0.32956099510192871,1.1525993347167969,0.12049406766891479,157.06234741210938
129,0.028500121086835861,1.6084818840026855,0.76275569200515747,189.330322265625
130,0.053014177829027176,1.4449532032012939,2.0393292903900146,163.25389099121094
131,0.19804772734642029,1.0963306427001953,0.32576382160186768,83.016120910644531
132,0.016331873834133148,1.7687426805496216,3.5076792240142822,152.54739379882812
